ItmId,ItmPthId,ItmIdentifier,ItmDescription,ItmType,ItmSkinnable,ItmStackAmount,ItmMaximumAmount,ItmLook,ItmLookColor,ItmIcon,ItmIconColor,ItmSex,ItmLevel,ItmMark,ItmDurability,ItmMinimumSDamage,ItmMaximumSDamage,ItmMinimumLDamage,ItmMaximumLDamage,ItmArmor,ItmHit,ItmDam,ItmVita,ItmMana,ItmMight,ItmWill,ItmGrace,ItmProtection,ItmHealing,ItmWisdom,ItmMightRequired,ItmExchangeable,ItmDepositable,ItmDroppable,ItmCon,ItmSound,ItmText,ItmBuyPrice,ItmSellPrice,ItmBuyText,ItmThrown,ItmThrownConfirm,ItmRepairable,ItmIndestructible,ItmTimer,ItmBoD,ItmProtected,ItmUnequip
4000,0,====MAP FRAGMENTS====,====MAP FRAGMENTS===,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
4001,0,desert_map,Desert map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,1,0,0,0,0
4002,0,map_fragment,Map fragment,18,0,10,0,0,0,4368,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,1000,500,,0,0,0,1,0,0,0,0
4003,0,map_mod_player_exp,Player Exp Map Mod,18,0,1,0,0,0,4312,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,1,0,0,0,0
4004,0,map_mod_decreased_mob_ac,Mob AC Map Mod,18,0,1,0,0,0,4315,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,1,0,0,0,0
4005,0,green_squirrel_map,Green Squirrel Map,22,0,1,0,0,0,4362,1,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,1,0,0,0,0
4006,0,combined_map,Combined map,18,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,0,0,,0,0,0,1,0,0,0,0
4007,0,dragon_essence,Dragon\'s essence,18,0,5,5,0,0,2210,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,0,0,,0,0,0,1,0,0,0,0
4008,0,chung_ryongs_might,Chung Ryong\'s might,18,0,1,1,0,0,2199,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,331,,0,0,,0,0,1,0,0,0,0,0
4009,0,haunted_house_map,Haunted House Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4010,0,lobsters_map,Lobster Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4011,0,mythic_dragon_map,Mythic Dragon Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4012,0,mythic_snake_map,Mythic Snake Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4013,0,mythic_rabbit_map,Mythic Rabbit Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4014,0,mythic_monkey_map,Mythic Monkey Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4015,0,mythic_sheep_map,Mythic Sheep Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4016,0,mythic_ox_map,Mythic Ox Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
4017,0,gonjiam_map,Gonjiam Map,22,0,1,0,0,0,4362,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,0,0,0,0,0,0
5000,0,===SEASONAL MISC,===SEASONAL MISC,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5001,0,ribbon,Ribbon,18,0,1,0,0,0,699,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
5002,0,brown_gift_paper,Brown gift paper,18,0,1,0,0,0,674,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
5003,0,brown_present,Brown present,18,0,1,0,0,0,981,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5004,0,fireworks,Fireworks (Dazzle),0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5005,0,fireworks1,Fireworks (X),0,0,100,100,0,0,3100,1,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5006,0,fireworks2,Fireworks (Heart),0,0,100,100,0,0,3100,10,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5007,0,fireworks4,Fireworks 4,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5008,0,fireworks5,Fireworks 5,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5009,0,fireworks6,Fireworks 6,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5010,0,fireworks7,Fireworks 7,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5011,0,fireworks8,Fireworks 8,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5012,0,fireworks9,Fireworks 9,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5013,0,fireworks10,Fireworks 10,0,0,100,100,0,0,3100,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5014,0,firecracker1,Firecracker 1,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5015,0,firecracker2,Firecracker 2,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5016,0,firecracker3,Firecracker 3,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5017,0,firecracker4,Firecracker 4,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5018,0,firecracker5,Firecracker 5,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5019,0,firecracker6,Firecracker 6,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5020,0,firecracker7,Firecracker 7,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5021,0,firecracker8,Firecracker 8,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5022,0,firecracker9,Firecracker 9,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5023,0,firecracker10,Firecracker 10,0,0,100,100,0,0,284,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5024,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5025,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5026,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5027,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5028,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5029,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5030,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5031,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5032,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5033,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5034,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5035,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5036,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5037,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
5038,0,,,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10000,0,===FOOD===,===FOOD===,0,0,1,0,0,0,0,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10001,0,apple,Apple,0,0,100,100,0,0,10,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
10002,0,wolf_meat,Wolf Meat,0,0,20,20,0,0,5,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,4,2,,0,0,1,0,0,0,0,0
10003,0,ginseng,Ginseng,0,0,20,20,0,0,14,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,500,250,,0,0,1,0,0,0,0,0
10004,0,fish,Fish,0,0,1,0,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
10005,0,banana,Banana,0,0,20,20,0,0,30,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,6,3,,0,0,1,0,0,0,0,0
10006,0,watermelon,Watermelon,0,0,1,0,0,0,31,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,500,250,,0,0,1,0,0,0,0,0
10007,0,bone,Bone,0,0,20,20,0,0,212,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,1,1,,0,0,1,0,0,0,0,0
10008,0,chicken_meat,Chicken meat,0,0,30,30,0,0,213,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,4,2,,0,0,1,0,0,0,0,0
10009,0,acorn,Acorn,0,0,201,201,0,0,214,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
10010,0,pork,Pork,0,0,20,20,0,0,215,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
10011,0,rare_pork,Rare pork,0,0,20,20,0,0,216,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,8,4,,0,0,1,0,0,0,0,0
10012,0,rabbit_meat,Rabbit meat,0,0,100,100,0,0,217,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,2,1,,0,0,1,0,0,0,0,0
10013,0,bears_liver,Bear\'s liver,0,0,100,100,0,0,220,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,20,10,,0,0,1,0,0,0,0,0
10014,0,snake_meat,Snake meat,0,0,100,100,0,0,221,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,8,4,,0,0,1,0,0,0,0,0
10015,0,beef,Beef,0,0,20,20,0,0,222,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,18,9,,0,0,1,0,0,0,0,0
10016,0,tiger_meat,Tiger meat,0,0,20,20,0,0,224,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,20,10,,0,0,1,0,0,0,0,0
10017,0,noodles,Noodles,0,0,1,0,0,0,225,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,500,250,,0,0,1,0,0,0,0,0
10018,0,sushi_on_plate,Sushi on plate,0,0,1,0,0,0,227,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10019,0,bird_meat,Bird meat,0,0,30,30,0,0,213,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,4,2,,0,0,1,0,0,0,0,0
10020,0,flour,Flour,0,0,1,0,0,0,837,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10021,0,plate_of_chestnuts,Plate of chestnuts,0,0,1,0,0,0,230,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,30,15,,0,0,1,0,0,0,0,0
10022,0,boiled_fish,Boiled fish,0,0,20,20,0,0,231,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
10023,0,rat_meat,Rat meat,0,0,200,200,0,0,288,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,4,2,,0,0,1,0,0,0,0,0
10024,0,honey,Honey,0,0,20,20,0,0,296,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,80000,40000,,0,0,1,0,0,0,0,0
10025,0,roasted_chicken,Roasted chicken,0,0,20,20,0,0,828,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,200,100,,0,0,1,0,0,0,0,0
10026,0,fried_egg,Fried egg,0,0,20,20,0,0,829,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,250,125,,0,0,1,0,0,0,0,0
10027,0,egg,Egg,0,0,12,12,0,0,830,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,500,250,,0,0,1,0,0,0,0,0
10028,0,golden_egg,Golden egg,0,0,12,12,0,0,831,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10029,0,egg_carton,Egg carton,0,0,12,12,0,0,832,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10030,0,egg_basket,Egg basket,0,0,12,12,0,0,833,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,0,0,,0,0,1,0,0,0,0,0
10031,0,grilled_beef,Grilled beef,0,0,20,20,0,0,846,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,60,30,,0,0,1,0,0,0,0,0
10032,0,peas,Peas,0,0,20,20,0,0,858,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,1,1,,0,0,1,0,0,0,0,0
10033,0,seaweed,Seaweed,0,0,20,20,0,0,1132,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50,25,,0,0,1,0,0,0,0,0
10034,0,fortune_cookie,Fortune cookie,0,0,20,20,0,0,1656,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
10035,0,meat_scrap,Meat Scrap,0,0,201,201,0,0,221,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,1,1,,0,0,1,0,0,0,0,0
10036,0,meat,Meat,0,0,20,20,0,0,5,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,1,1,,0,0,1,0,0,0,0,0
10037,0,chestnut,Chestnut,0,0,20,20,0,0,214,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
10038,0,minnow,Minnow,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,4,2,,0,0,1,0,0,0,0,0
10039,0,gold_acorn,Gold acorn,0,0,20,20,0,0,214,25,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
10040,0,antler,Antler,0,0,20,20,0,0,287,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,10,5,,0,0,1,0,0,0,0,0
10041,0,lean_beef,Lean beef,0,0,20,20,0,0,222,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,30,15,,0,0,1,0,0,0,0,0
10042,0,ogre_cider,Ogre cider,2,0,1,0,0,0,733,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,10,5,,0,0,1,0,0,0,0,0
10043,0,ogre_drought,Ogre drought,2,0,1,0,0,0,733,0,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,100,50,,0,0,1,0,0,0,0,0
10044,0,ginseng_piece,Ginseng piece,0,0,1,0,0,0,14,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,40,20,,0,0,1,0,0,0,0,0
10045,0,mountain_ginseng,Mountain ginseng,0,0,10,10,0,0,14,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,2000,1000,,0,0,1,0,0,0,0,0
10046,0,fine_snake_meat,Fine snake meat,0,0,40,40,0,0,221,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,100,50,,0,0,1,0,0,0,0,0
10047,0,horse_meat,Horse meat,0,0,20,20,0,0,222,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,12,6,,0,0,1,0,0,0,0,0
10048,0,aged_wine,Aged wine,2,0,1,0,0,0,730,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,150,75,,0,0,1,0,0,0,0,0
10049,0,wine,Wine,2,0,1,0,0,0,76,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,10,5,,0,0,1,0,0,0,0,0
10056,0,moon_wine,Moon wine,2,0,1,0,0,0,728,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,100,50,,0,0,1,0,0,0,0,0
10057,0,thick_wine,Thick wine,2,0,1,0,0,0,727,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,25,12,,0,0,1,0,0,0,0,0
10058,0,rich_wine,Rich wine,2,0,1,0,0,0,21,7,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,600,300,,0,0,1,0,0,0,0,0
10059,0,root_liquor,Root liquor,2,0,1,0,0,0,727,0,2,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,10,5,,0,0,1,0,0,0,0,0
10060,0,rice_wine,Rice wine,2,0,1,0,0,0,21,7,2,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,sips,10,5,,0,0,1,0,0,0,0,0
10061,0,cooked_fish,Cooked fish,0,0,50,50,0,0,231,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,20,10,,0,0,1,0,0,0,0,0
10062,0,green_squirrel_pelt,Green squirrel pelt,0,0,100,100,0,0,218,2,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,32,16,,0,0,1,0,0,0,0,0
10063,0,splendid_tiger_pelt,Splendid Tiger Pelt,18,0,20,20,0,0,223,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,500,250,,0,0,1,0,0,0,0,0
10064,0,tigers_heart,Tiger\'s heart,0,0,20,20,0,0,220,0,2,0,0,1000000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,331,,60,30,,0,0,1,0,0,0,0,0
10065,0,fine_rabbit_meat,Fine rabbit meat,0,0,100,100,0,0,217,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,30,15,,0,0,1,0,0,0,0,0
10066,0,iron_statue,Iron statue,2,0,1,0,0,0,703,0,2,0,0,40,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,331,,1500,750,,0,0,1,0,0,0,0,0
10067,0,small_fish,Small fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,14,7,,0,0,1,0,0,0,0,0
10068,0,scrawny_fish,Scrawny fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,6,3,,0,0,1,0,0,0,0,0
10069,0,tiny_fish,Tiny fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,4,2,,0,0,1,0,0,0,0,0
10070,0,tasty_fish,Tasty fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,20,10,,0,0,1,0,0,0,0,0
10071,0,large_fish,Large fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,50,25,,0,0,1,0,0,0,0,0
10072,0,delicious_fish,Delicious fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,200,100,,0,0,1,0,0,0,0,0
10073,0,magical_fish,Magical fish,0,0,10,10,0,0,15,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,200,100,,0,0,1,0,0,0,0,0
10074,0,bear_fur,Bear fur,0,0,1,0,0,0,219,0,2,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,,8,4,,0,0,1,0,0,0,0,0
